Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:22,119992268,1605,1605,29640,231600,21,16,18.46728972,2.500565112,276,16,144.2990654,130.0293858,2177.14028,26.7517237,37392.41758,38638.47452,148465,3,119992002,74807.9813,15487.97537,148813,128,119992094,74808.03865,15485.87628,148988,19,0,0,0,0,12840,12840,13.37586185,13.37586185,16,276,81.44378698,111.453499,12421.88243,0,0,0,0,0,0,0,0,1,81.46915888,18.46728972,144.2990654,0,0,0,0,0,0,1605,29640,1605,231600,-1,-1,1605,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:15:20 AM,110014738,21,23,336,368,16,16,16,0,16,16,16,0,6.399142631,0.399946414,2558482.279,4702446.502,11001554,28,110014348,5500717.4,5643156.316,11001554,195,110014590,5000663.182,5606756.451,11001950,28,0,0,0,0,168,184,0.190883516,0.209062898,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,439.4,94.01678337,515,195,11000985.8,383.253267,11001554,11000394,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:16,119987948,1612,1612,29767,232492,21,16,18.46588089,2.500542889,276,16,144.2258065,130.0282303,2185.711185,26.86936525,37228.65281,38386.18392,127475,12,119987515,74480.14587,15249.48984,127972,85,119987521,74480.1496,15252.78722,127875,61,0,0,0,0,12896,12896,13.43468262,13.43468262,16,276,81.3255814,111.3856558,12406.76431,0,0,0,0,0,0,0,0,1,81.35080645,18.46588089,144.2258065,0,0,0,0,0,0,1612,29767,1612,232492,-1,-1,1612,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:25:55 AM,110014810,21,23,336,368,16,16,16,0,16,16,16,0,6.399138443,0.399946153,2558483.953,4702412.649,11001392,64,110014261,5500713.05,5643100.14,11001392,424,110014662,5000666.455,5606734.049,11001716,83,0,0,0,0,168,184,0.190883391,0.209062762,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,502.6,54.48587992,575,424,11000926.7,285.0664835,11001392,11000521,Mal_Del
172.21.0.100-172.21.0.107-80-55242-6,172.21.0.107,55242,172.21.0.100,80,6,13/10/2022 12:27:46 AM,110009688,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74371566,0.54540651,1864570.983,3928134.574,10001026,8,110009618,3235577,4748621.09,10001026,97,110009674,4583736.417,5089944.976,10001239,144,0,1,0,0,1120,800,0.318153798,0.227252713,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,495.0909091,70.14050833,579,313,10000340.27,336.8064996,10001026,9999880,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:18,119966382,1628,1628,30063,234828,21,16,18.46621622,2.500539818,276,16,144.2432432,130.0280705,2208.043583,27.14093687,36856.03134,37992.01596,169696,16,119965845,73734.38537,15107.56285,170127,65,119965982,73734.46958,15104.26764,170152,61,0,0,0,0,13024,13024,13.57046843,13.57046843,16,276,81.3346638,111.3905645,12407.85787,0,0,0,0,0,0,0,0,1,81.35964373,18.46621622,144.2432432,0,0,0,0,0,0,1628,30063,1628,234828,-1,-1,1628,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 05:25:21 PM,11000749,3,5,48,80,16,16,16,0,16,16,16,0,11.63557136,0.72722321,1571535.571,4157617.582,11000126,31,11000297,5500148.5,7778142.773,11000126,171,11000711,2750177.75,5500136.168,11000382,31,0,0,0,0,24,40,0.272708704,0.454514506,16,16,16,0,0,0,0,0,0,0,0,0,0,1,18,16,16,0,0,0,0,0,0,3,48,5,80,-1,-1,3,0,452,0,452,452,11000126,0,11000126,11000126,Mal_Mod2
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:37:27 PM,110041750,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84701261,0.545247599,1865114.407,3929336.485,10008395,2,110041665,3236519.559,4750088.341,10008395,50,110041744,4585072.667,5091538.343,10008523,84,0,1,0,0,1120,800,0.3180611,0.2271865,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,381.2727273,183.9277526,837,223,10003372.73,2638.794122,10008395,10000299,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:14:36 AM,110012547,21,23,336,368,16,16,16,0,16,16,16,0,6.399270076,0.39995438,2558431.326,4702358.917,11001544,24,110011924,5500596.2,5643067.057,11001544,194,110012412,5000564.182,5606637.603,11001961,24,0,0,0,0,168,184,0.190887318,0.209067062,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,428.5,128.1702427,623,194,11000777.6,424.6149105,11001544,11000260,Mal_Del
151.101.64.223-172.21.0.120-443-52864-6,172.21.0.120,52864,151.101.64.223,443,6,4/10/2022 19:23,-140,0,2,0,0,0,0,0,0,0,0,0,0,0,-14285.71429,-140,0,-140,-140,0,0,0,0,0,-140,-140,0,-140,-140,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,292,0,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:22,119974882,1614,1614,29804,232784,21,16,18.46592317,2.500542505,276,16,144.228005,130.0282102,2188.691463,26.9056318,37178.45739,38333.69833,179677,19,119974463,74379.70428,15278.13306,180162,69,119974412,74379.67266,15282.79952,180098,87,0,0,0,0,12912,12912,13.4528159,13.4528159,16,276,81.40724683,111.4330021,12417.31396,0,0,0,0,0,0,0,0,1,81.43246592,18.46592317,144.228005,0,0,0,0,0,0,1614,29804,1614,232784,-1,-1,1614,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,1/11/2022 16:19,119896017,844,23,17614,373,21,16,20.86966825,0.797135669,21,16,16.2173913,1.04257207,150.0216642,7.231266073,138448.0566,31043.3513,180553,117,119764232,142069.0771,21853.96635,180553,1411,118340030,5379092.273,579000.441,5533452,2790441,0,0,0,0,6752,184,7.039433178,0.191832895,16,21,20.74654378,1.097464642,1.204428641,0,0,0,0,0,0,0,0,0,20.7704729,20.86966825,16.2173913,0,0,0,0,0,0,844,17614,23,373,-1,-1,844,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:03:00 AM,110010967,21,23,336,368,16,16,16,0,16,16,16,0,6.399361984,0.399960124,2558394.581,4702283.856,11001038,12,110010447,5500522.35,5642971.687,11001038,230,110010967,5000498.5,5606539.848,11001560,64,0,0,0,0,168,184,0.190890059,0.209070065,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,461.7,88.0959704,633,278,11000606.1,245.1899264,11001038,11000291,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 13:19,110033053,21,23,336,368,16,16,16,0,16,16,16,0,6.398077494,0.399879843,2558908.209,4703301.884,11010452,3,110032775,5501638.75,5644368.088,11010452,24,110033053,5001502.409,5607608.398,11010627,10,0,0,0,0,168,184,0.190851743,0.2090281,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,305.4,193.1022757,730,91,11002947.1,2881.311948,11010452,11000887,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,4/10/2022 22:18,110011588,21,23,336,368,16,16,16,0,16,16,16,0,6.39932586,0.399957866,2558409.023,4702278.542,11001324,71,110011212,5500560.6,5642932.65,11001324,459,110011456,5000520.727,5606597.193,11001741,71,0,0,0,0,168,184,0.190888982,0.209068885,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,498.1,54.98373497,572,376,11000611,326.75441,11001324,11000318,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 01:29:18 PM,119875654,1003,1,56168,56,56,56,56,0,56,56,56,0,469.019339,8.375345339,119517.1027,13396.07686,180085,83251,119756273,119517.2385,13402.76584,180085,83251,0,0,0,0,0,0,0,0,0,8024,8,8.367003362,0.008341977,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.05577689,56,56,0,0,0,0,0,0,1003,56168,1,56,-1,-1,1003,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:11:27 AM,110034797,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73921032,0.545282053,1864996.559,3928995.043,10005132,13,110034665,3236313.676,4749653.724,10005132,112,110034768,4584782,5091049.469,10005368,209,0,1,0,0,1120,800,0.318081198,0.227200855,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,556,57.91372894,643,495,10002547.91,1541.872917,10005132,10000420,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 17:03,119932920,928,1,51968,56,56,56,56,0,56,56,56,0,433.775814,7.745996679,129238.0603,11970.48577,168190,94213,119789130,129222.3625,11967.38673,168190,94213,0,0,0,0,0,0,0,0,0,7424,8,7.737658685,0.008337994,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.06027987,56,56,0,0,0,0,0,0,928,51968,1,56,-1,-1,928,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,4/10/2022 19:52,119183916,119,121,11900,12100,100,100,100,0,100,100,100,0,201.3694532,2.013694532,498677.4728,484662.796,987907,13941,118163968,1001389.559,488.8425112,1002648,999697,119183916,993199.3,90067.74344,1019399,15733,0,0,0,0,952,968,0.998456872,1.01523766,100,100,100,0,0,0,0,0,0,0,0,0,0,1,100.4166667,100,100,0,0,0,0,0,0,119,11900,121,12100,-1,-1,119,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 14:50,110011381,22,22,352,352,16,16,16,0,16,16,16,0,6.399337901,0.399958619,2558404.209,4702381.765,11001746,15,110010911,5238614.81,5629913.034,11001962,15,110011381,5238637.19,5629704.95,11001887,35,0,0,0,0,176,176,0.199979309,0.199979309,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,301.6,127.6707571,566,181,11000791.5,513.2309963,11001746,11000127,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,4/10/2022 22:42,110012080,21,23,336,368,16,16,16,0,16,16,16,0,6.399297241,0.399956078,2558420.465,4702294.727,11001179,68,110011569,5500578.45,5642955.888,11001179,411,110011968,5000544,5606611.793,11001587,74,0,0,0,0,168,184,0.190888128,0.20906795,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,507.3,55.73957302,618,411,11000651.5,300.2847722,11001179,11000219,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:36:07 PM,110018602,21,23,336,368,16,16,16,0,16,16,16,0,6.398917885,0.399932368,2558572.14,4702689.787,11004074,9,110018482,5500924.1,5643510.832,11004074,64,110018526,5000842.091,5606973.251,11004303,9,0,0,0,0,168,184,0.190876812,0.209055556,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,278.8,173.5061959,589,120,11001512.4,1050.051978,11004074,11000280,Mal_Mod2
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:19:29 AM,110028909,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74026662,0.545311233,1864896.763,3928790.499,10005455,13,110028787,3236140.794,4749407.646,10005455,108,110028893,4584537.208,5090794.299,10005710,200,0,1,0,0,1120,800,0.318098219,0.227213014,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,552.7272727,58.37480777,648,461,10002024.45,1647.645918,10005455,10000022,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:16,119955528,1608,1608,29693,231908,21,16,18.46579602,2.50054366,276,16,144.221393,130.0282703,2180.816544,26.80993576,37311.20622,38537.34946,124567,14,119955232,74645.44617,15317.03439,124926,150,119955169,74645.40697,15327.82017,124894,70,0,0,0,0,12864,12864,13.40496788,13.40496788,16,276,81.4041032,111.431318,12416.93864,0,0,0,0,0,0,0,0,1,81.42941542,18.46579602,144.221393,0,0,0,0,0,0,1608,29693,1608,231908,-1,-1,1608,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,12/10/2022 23:46,110014403,21,23,336,368,16,16,16,0,16,16,16,0,6.399162117,0.399947632,2558474.488,4702327.967,11001158,72,110013796,5500689.8,5642958.3,11001158,499,110014252,5000647.818,5606713.715,11001670,72,0,0,0,0,168,184,0.190884097,0.209063535,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,615.2,95.19897292,839,499,11000765.2,333.5865039,11001158,11000220,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:16,119983156,1605,1605,29635,231340,21,16,18.46417445,2.500522393,276,16,144.1370717,130.0271644,2175.096978,26.75375534,37389.57806,38543.87695,119469,3,119982670,74802.16334,15311.36929,119866,112,119982730,74802.20075,15324.00241,119914,83,0,0,0,0,12840,12840,13.37687767,13.37687767,16,276,81.28028652,111.3603896,12401.13637,0,0,0,0,0,0,0,0,1,81.30560748,18.46417445,144.1370717,0,0,0,0,0,0,1605,29635,1605,231340,-1,-1,1605,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 22:04,110008017,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74401557,0.545414795,1864542.661,3928039.925,10000840,13,110007889,3235526.147,4748499.298,10000840,96,110008000,4583666.667,5089824.389,10001182,207,0,1,0,0,1120,800,0.31815863,0.227256164,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,559.2727273,57.511896,662,480,10000115.91,548.6921641,10000840,9999159,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:39:02 AM,110014049,21,23,336,368,16,16,16,0,16,16,16,0,6.399182708,0.399948919,2558466.256,4702420.613,11001550,54,110013565,5500678.25,5643132.356,11001550,266,110013882,5000631,5606708.499,11001934,54,0,0,0,0,168,184,0.190884711,0.209064208,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,435.7,87.58367428,580,266,11000923.3,282.8831914,11001550,11000618,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:49:32 PM,110014594,21,23,336,368,16,16,16,0,16,16,16,0,6.399151007,0.399946938,2558478.93,4702491.371,11001984,11,110014341,5500717.05,5643253.944,11001984,48,110014536,5000660.727,5606785.658,11002480,11,0,0,0,0,168,184,0.190883766,0.209063172,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,371.6,143.802488,588,224,11001063,512.0687888,11001984,11000386,Mal_Mod2
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 05:03:29 PM,110037531,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73871987,0.545268505,1865042.898,3929118.824,10006320,3,110036943,3236380.676,4749819.182,10006320,59,110037528,4584897,5091293.75,10006426,67,0,1,0,0,1120,800,0.318073294,0.22719521,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,538.0909091,373.7181972,1290,201,10002850.45,2428.099478,10006320,9999012,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:50,119958527,1610,1610,29730,232200,21,16,18.46583851,2.500543274,276,16,144.2236025,130.0282503,2183.504637,26.84261036,37265.77415,38443.98304,120310,10,119958275,74554.55252,15452.35302,120730,69,119957985,74554.37228,15432.31351,120590,89,0,0,0,0,12880,12880,13.42130518,13.42130518,16,276,81.32443341,111.3850352,12406.62608,0,0,0,0,0,0,0,0,1,81.34968944,18.46583851,144.2236025,0,0,0,0,0,0,1610,29730,1610,232200,-1,-1,1610,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,13/10/2022 12:03:52 AM,119924160,614,1,9824,16,16,16,16,0,16,16,16,0,82.05185677,5.128241048,195316.2215,20321.36117,284430,140213,119739990,195334.4046,20332.95729,284430,140213,0,0,0,0,0,0,0,0,0,4912,8,5.119902445,0.008338603,16,16,16,0,0,0,0,0,0,0,0,0,0,0,16.02601626,16,16,0,0,0,0,0,0,614,9824,1,16,-1,-1,614,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:59:29 AM,110036160,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84802087,0.545275299,1865019.661,3929080.806,10006515,8,110036048,3236354.353,4749766.075,10006515,44,110036143,4584839.292,5091167.419,10006684,188,0,1,0,0,1120,800,0.318077258,0.227198041,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,491.9090909,59.99575743,602,351,10002748.64,1556.577738,10006515,10000906,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 14:47,119960111,1048,1,58688,56,56,56,56,0,56,56,56,0,489.6961124,8.744573436,114465.7548,11446.30757,167822,83619,119840327,114460.6753,11450.59594,167822,83619,0,0,0,0,0,0,0,0,0,8384,8,8.736237331,0.008336104,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.05338418,56,56,0,0,0,0,0,0,1048,58688,1,56,-1,-1,1048,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 16:00,110013414,21,23,336,368,16,16,16,0,16,16,16,0,6.399219644,0.399951228,2558451.488,4702441.261,11001621,11,110012868,5500643.4,5643270.615,11001943,49,110013414,5000609.727,5606644.752,11001728,11,0,0,0,0,168,184,0.190885813,0.209065415,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,357.8,217.0702907,835,139,11000945.6,376.0913601,11001621,11000142,Mal_Mod
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:07:30 AM,110039840,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73830569,0.545257063,1865082.034,3929183.47,10008036,13,110039704,3236461.882,4749883.638,10008036,105,110039819,4584992.458,5091315.224,10008330,208,0,1,0,0,1120,800,0.31806662,0.227190443,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,535.8181818,40.46435019,581,479,10003023.55,2134.912334,10008036,10000444,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,12/10/2022 23:48,110020048,21,23,336,368,16,16,16,0,16,16,16,0,6.398833783,0.399927111,2558605.767,4702673.763,11002030,35,110019722,5500986.1,5643474.165,11002063,110,110020048,5000911.273,5606953.983,11002404,39,0,0,0,0,168,184,0.190874303,0.209052808,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,452.7,172.211143,709,172,11001517.3,389.3655951,11002030,11000993,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:47:42 PM,110013970,21,23,336,368,16,16,16,0,16,16,16,0,6.399187303,0.399949206,2558464.419,4702460.907,11001678,9,110013260,5500663,5643249.271,11001739,32,110013906,5000632.091,5606694.87,11001837,10,0,0,0,0,168,184,0.190884849,0.209064358,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,378.8,230.1534754,778,117,11000993.8,368.0733019,11001678,11000652,Mal_Mod2
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 03:22:10 AM,119979893,708,23,14758,373,21,16,20.84463277,0.868194573,21,16,16.2173913,1.04257207,126.1127979,6.092687547,164356.0178,41012.22199,264033,154,119787825,169431.1528,29491.31472,264033,2179,118529620,5387710,782621.1995,5962551,2555679,0,0,0,0,5664,184,5.90098876,0.191698787,16,21,20.69945355,1.189258688,1.414336226,0,0,0,0,0,0,0,0,0,20.72777018,20.84463277,16.2173913,0,0,0,0,0,0,708,14758,23,373,-1,-1,708,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 15:00,110016003,21,23,336,368,16,16,16,0,16,16,16,0,6.399069052,0.399941816,2558511.698,4702591.813,11002035,14,110015518,5500775.9,5643607.542,11002291,17,110016003,5000727.409,5606659.535,11002035,17,0,0,0,0,168,184,0.190881321,0.209060495,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,289.8,125.231164,595,178,11001276.1,416.2174779,11002035,11000787,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:38:01 AM,110012517,21,23,336,368,16,16,16,0,16,16,16,0,6.399271821,0.399954489,2558430.628,4702343.874,11001519,80,110012073,5500603.65,5643030.99,11001519,408,110012386,5000563,5606637.956,11001861,80,0,0,0,0,168,184,0.19088737,0.209067119,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,461,35.22940691,523,418,11000749.9,304.8360033,11001519,11000403,Mal_Del
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 23:06,110007404,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74412559,0.545417834,1864532.271,3928032.119,10000547,14,110007245,3235507.206,4748493.952,10000547,99,110007390,4583641.25,5089805.891,10000781,210,0,1,0,0,1120,800,0.318160403,0.227257431,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,537.3636364,47.31442217,600,450,10000089.36,204.7228726,10000547,9999787,Mal_Estab
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:15:27 AM,110036204,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84801293,0.545275081,1865020.407,3929101.908,10006890,5,110036055,3236354.559,4749797.135,10006890,56,110036197,4584841.542,5091196.912,10007155,122,0,1,0,0,1120,800,0.31807713,0.22719795,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,472.2727273,91.18672152,547,292,10002793,2094.705469,10006890,10000269,Mal_Del
