c_ip,c_port,c_pkts_all,c_rst_cnt,c_ack_cnt,c_ack_cnt_p,c_bytes_uniq,c_pkts_data,c_bytes_all,c_pkts_retx,c_bytes_retx,c_pkts_ooo,c_syn_cnt,c_fin_cnt,s_ip,s_port,s_pkts_all,s_rst_cnt,s_ack_cnt,s_ack_cnt_p,s_bytes_uniq,s_pkts_data,s_bytes_all,s_pkts_retx,s_bytes_retx,s_pkts_ooo,s_syn_cnt,s_fin_cnt,first,last,durat,c_first,s_first,c_last,s_last,c_first_ack,s_first_ack,c_isint,s_isint,c_iscrypto,s_iscrypto,con_t,p2p_t,http_t,c_rtt_avg,c_rtt_min,c_rtt_max,c_rtt_std,c_rtt_cnt,c_ttl_min,c_ttl_max,s_rtt_avg,s_rtt_min,s_rtt_max,s_rtt_std,s_rtt_cnt,s_ttl_min,s_ttl_max,p2p_st,ed2k_data,ed2k_sig,ed2k_c2s,ed2k_c2c,ed2k_chat,c_f1323_opt,c_tm_opt,c_win_scl,c_sack_opt,c_sack_cnt,c_mss,c_mss_max,c_mss_min,c_win_max,c_win_min,c_win_0,c_cwin_max,c_cwin_min,c_cwin_ini,c_pkts_rto,c_pkts_fs,c_pkts_reor,c_pkts_dup,c_pkts_unk,c_pkts_fc,c_pkts_unrto,c_pkts_unfs,c_syn_retx,s_f1323_opt,s_tm_opt,s_win_scl,s_sack_opt,s_sack_cnt,s_mss,s_mss_max,s_mss_min,s_win_max,s_win_min,s_win_0,s_cwin_max,s_cwin_min,s_cwin_ini,s_pkts_rto,s_pkts_fs,s_pkts_reor,s_pkts_dup,s_pkts_unk,s_pkts_fc,s_pkts_unrto,s_pkts_unfs,s_syn_retx,http_req_cnt,http_res_cnt,http_res,c_pkts_push,s_pkts_push,c_tls_SNI,s_tls_SCN,c_npnalpn,s_npnalpn,c_tls_sesid,c_last_handshakeT,s_last_handshakeT,c_appdataT,s_appdataT,c_appdataB,s_appdataB,fqdn,dns_rslv,req_tm,res_tm,Label
192.168.21.225,41350,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,129.001,84.151,89.313,84.151,89.313,0.125,84.246,1,1,0,0,1,0,1,0.165994,0.095,0.289,0.106944,3,64,64,0.01,0.006,0.013,0.003606,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,40864,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,254.63,109.032,111.053,109.032,111.053,0.125,109.115,1,1,0,0,1,0,1,0.111663,0.083,0.132,0.025541,3,64,64,0.006,0.005,0.007,0.001,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41540,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,76.796,60.59,63.958,60.59,63.958,0.14,60.685,1,1,0,0,1,0,1,0.60798,0.095,1.602,0.860978,3,64,64,0.010333,0.003,0.015,0.006429,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41078,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,228.26,195.873,197.7,195.873,197.7,0.128,195.94,1,1,0,0,1,0,1,0.103997,0.067,0.125,0.03214,3,64,64,0.007666,0.005,0.01,0.002517,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41362,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,138.541,33.671,41.234,33.671,41.234,0.091,33.832,1,1,0,0,1,0,1,0.132662,0.085,0.161,0.041525,3,64,64,0.008666,0.003,0.017,0.007371,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41702,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,20.514,0.756,2.647,0.756,2.647,0.108,0.847,1,1,0,0,1,0,1,0.103997,0.091,0.119,0.014107,3,64,64,0.006666,0.005,0.009,0.002082,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41620,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,49.507,11.05,13.506,11.05,13.506,0.143,11.145,1,1,0,0,1,0,1,1.287624,0.095,3.639,2.036385,3,64,64,0.009,0.005,0.014,0.004583,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41738,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,21.305,0.724,2.725,0.724,2.725,0.1,0.838,1,1,0,0,1,0,1,1.061965,0.089,2.983,1.663682,3,64,64,0.007666,0.005,0.011,0.003055,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41626,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,46.841,10.095,14.241,10.095,14.241,0.099,10.171,1,1,0,0,1,0,1,0.168994,0.076,0.339,0.147442,3,64,64,0.005666,0.005,0.007,0.001155,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41668,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,41.109,20.883,23.669,20.883,23.669,0.112,20.966,1,1,0,0,1,0,1,0.765308,0.083,2.113,1.167145,3,64,64,0.009,0.007,0.012,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41378,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,154.73,69.985,73.602,69.985,73.602,0.135,70.112,1,1,0,0,1,0,1,1.520949,0.127,4.308,2.413613,3,64,64,0.006333,0.006,0.007,0.000577,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41604,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,68.205,50.137,52.663,50.137,52.663,0.104,50.218,1,1,0,0,1,0,1,0.113996,0.081,0.165,0.0448,3,64,64,0.005,0.002,0.008,0.003,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41416,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,143.752,0.658,19.539,0.658,19.539,0.114,0.747,1,1,0,0,1,0,1,0.119663,0.089,0.167,0.041585,3,64,64,0.008333,0.004,0.011,0.003786,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41566,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,82.828,30.341,41.184,30.341,41.184,0.128,30.44,1,1,0,0,1,0,1,0.283324,0.099,0.632,0.30212,3,64,64,0.008,0.003,0.012,0.004583,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41436,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,143.115,130.287,132.871,130.287,132.871,0.121,130.378,1,1,0,0,1,0,1,0.169661,0.091,0.317,0.127692,3,64,64,0.010333,0.003,0.02,0.008737,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41748,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,38.807,19.639,33.692,19.639,33.692,0.129,19.748,1,1,0,0,1,0,1,0.134662,0.109,0.175,0.03536,3,64,64,0.008,0.004,0.011,0.003606,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41870,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,25.514,1.21,7.762,1.21,7.762,0.083,1.296,1,1,0,0,1,0,1,0.130996,0.079,0.228,0.084077,3,64,64,0.008,0.004,0.013,0.004583,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41560,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,92.86,54.537,57.046,54.537,57.046,0.134,54.628,1,1,0,0,1,0,1,0.316989,0.091,0.746,0.371703,3,64,64,0.011,0.006,0.02,0.00781,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41638,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,67.304,29.568,31.873,29.568,31.873,0.108,29.674,1,1,0,0,1,0,1,0.120663,0.099,0.157,0.03166,3,64,64,0.009333,0.003,0.016,0.006506,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,40230,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,435.698,75.53,92.292,75.53,92.292,0.092,75.639,1,1,0,0,1,0,1,0.238992,0.085,0.523,0.246244,3,64,64,0.009,0.004,0.016,0.006245,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41772,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,46.496,31.069,42.347,31.069,42.347,0.102,31.161,1,1,0,0,1,0,1,0.107996,0.092,0.139,0.026851,3,64,64,0.007,0.004,0.009,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41318,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,181.32,48.61,50.369,48.61,50.369,0.108,48.712,1,1,0,0,1,0,1,0.116329,0.1,0.147,0.026577,3,64,64,0.008333,0.004,0.013,0.004509,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41508,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,145.035,62.178,64.669,62.178,64.669,0.119,62.268,1,1,0,0,1,0,1,0.126996,0.09,0.186,0.051643,3,64,64,0.013,0.01,0.015,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41892,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,37.09,5.226,8.632,5.226,8.632,0.198,5.322,1,1,0,0,1,0,1,0.503983,0.096,1.247,0.644491,3,64,64,0.021333,0.006,0.029,0.013279,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41664,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,84.715,52.039,60.849,52.039,60.849,0.103,52.141,1,1,0,0,1,0,1,2.828906,0.092,8.293,4.731965,3,64,64,0.011666,0.004,0.02,0.008021,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41922,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,39.31,10.903,13.681,10.903,13.681,0.103,10.989,1,1,0,0,1,0,1,1.619946,0.086,4.681,2.650906,3,64,64,0.008,0.004,0.01,0.003464,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41268,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,203.821,150.033,156.208,150.033,156.208,0.151,150.119,1,1,0,0,1,0,1,4.125196,0.086,12.156,6.954803,3,64,64,0.011666,0.004,0.017,0.006807,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41576,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,116.221,34.905,37.314,34.905,37.314,0.113,35.016,1,1,0,0,1,0,1,0.142662,0.107,0.21,0.058347,3,64,64,0.007,0.005,0.01,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,40956,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,308.591,221.739,225.628,221.739,225.628,0.102,221.826,1,1,0,0,1,0,1,0.10633,0.087,0.137,0.026858,3,64,64,0.007666,0.007,0.009,0.001155,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41534,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,149.484,138.384,146.648,138.384,146.648,0.118,138.752,1,1,0,0,1,0,1,0.420986,0.101,0.794,0.349527,3,64,64,0.012,0.008,0.017,0.004583,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41644,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,97.627,49.684,51.62,49.684,51.62,0.132,49.76,1,1,0,0,1,0,1,0.115663,0.076,0.151,0.037687,3,64,64,0.01,0.004,0.014,0.005292,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41936,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,47.993,5.803,13.652,5.803,13.652,0.098,5.897,1,1,0,0,1,0,1,0.169994,0.088,0.328,0.136865,3,64,64,0.008333,0.005,0.01,0.002887,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41018,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,312.569,4.819,10.154,4.819,10.154,0.077,4.923,1,1,0,0,1,0,1,0.147328,0.071,0.267,0.10494,3,64,64,0.01,0.006,0.018,0.006928,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41816,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,81.201,5.571,7.369,5.571,7.369,0.107,5.668,1,1,0,0,1,0,1,0.959968,0.097,2.683,1.492163,3,64,64,0.007666,0.004,0.012,0.004041,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41794,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,83.158,76.184,77.945,76.184,77.945,0.09,76.253,1,1,0,0,1,0,1,0.571314,0.069,1.562,0.857971,3,64,64,0.007,0.005,0.009,0.002,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41886,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,73.117,35.769,56.473,35.769,56.473,0.135,35.877,1,1,0,0,1,0,1,0.781641,0.108,2.121,1.159904,3,64,64,0.013666,0.005,0.019,0.007572,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41834,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,81.512,71.101,72.728,71.101,72.728,0.107,71.188,1,1,0,0,1,0,1,0.29799,0.087,0.718,0.363732,3,64,64,0.011,0.006,0.018,0.006245,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,40986,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,323.774,305.484,307.309,305.484,307.309,0.086,305.648,1,1,0,0,1,0,1,0.70331,0.081,1.865,1.006888,3,64,64,0.005666,0.005,0.006,0.000577,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,41958,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,54.479,45.046,48.893,45.046,48.893,0.152,45.141,1,1,0,0,1,0,1,0.248658,0.095,0.519,0.234845,3,64,64,0.012,0.007,0.02,0.007,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
